_channels,timestamp
"[1500 1500 1325 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620185707497776
"[1500 1500 1325 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620185757007070
"[1500 1500 1326 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620185807249530
"[1500 1500 1326 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620185857234419
"[1500 1500 1324 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620185908319250
"[1500 1500 1324 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620185957113680
"[1500 1500 1325 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186007303320
"[1500 1500 1325 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186057254481
"[1500 1500 1324 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186107811239
"[1500 1500 1324 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186157146948
"[1500 1500 1326 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186207357763
"[1500 1500 1326 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186257312936
"[1500 1500 1327 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186307561409
"[1500 1500 1327 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186357187424
"[1500 1500 1331 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186407195479
"[1500 1500 1331 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186457225801
"[1500 1500 1336 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186507162663
"[1500 1500 1336 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186557196099
"[1500 1500 1344 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186607355623
"[1500 1500 1344 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186657289830
"[1500 1500 1354 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186707379382
"[1500 1500 1354 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186757258870
"[1500 1500 1362 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186807191810
"[1500 1500 1362 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186857192667
"[1500 1500 1372 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186907694172
"[1500 1500 1372 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620186957019158
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187007030440
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187057557126
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187107796071
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187157060873
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187207697422
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187257387491
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187307819312
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187357292310
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187407141599
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187457242035
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187506983841
"[1500 1500 1424 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187557242387
"[1500 1500 1430 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187607200769
"[1500 1500 1430 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187657227909
"[1500 1500 1436 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187708755976
"[1500 1500 1436 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187757242643
"[1500 1500 1441 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187807755736
"[1500 1500 1441 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187857485724
"[1500 1500 1446 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187907228137
"[1500 1500 1446 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620187957035816
"[1500 1500 1449 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188007581215
"[1500 1500 1449 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188057439962
"[1500 1500 1452 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188108683014
"[1500 1500 1452 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188157025219
"[1500 1500 1454 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188207023241
"[1500 1500 1454 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188257032430
"[1500 1500 1454 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188306919907
"[1500 1500 1454 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188357069791
"[1500 1500 1455 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188407091307
"[1500 1500 1455 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188457495157
"[1500 1500 1455 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188508136180
"[1500 1500 1455 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188557318819
"[1500 1500 1454 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188606993868
"[1500 1500 1454 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188657128355
"[1500 1500 1453 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188707450229
"[1500 1500 1453 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188757233819
"[1500 1500 1448 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188807201859
"[1500 1500 1448 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188857249044
"[1500 1500 1448 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188907445263
"[1500 1500 1448 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620188957147479
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189007245716
"[1500 1500 1443 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189057221545
"[1500 1500 1440 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189107536248
"[1500 1500 1440 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189157298744
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189207275240
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189257217186
"[1500 1500 1432 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189308030880
"[1500 1500 1432 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189357252893
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189407276682
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189457477536
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189507129741
"[1500 1500 1421 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189557128115
"[1500 1500 1416 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189607361833
"[1500 1500 1416 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189657239550
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189707185625
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189757208375
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189807048966
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189857046848
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189907524975
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620189957107787
"[1500 1500 1393 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190007054419
"[1500 1500 1393 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190057151850
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190107002719
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190157098509
"[1500 1500 1383 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190207286374
"[1500 1500 1383 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190257417299
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190307378706
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190357060838
"[1500 1500 1377 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190406982489
"[1500 1500 1377 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190457835274
"[1500 1500 1376 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190508002486
"[1500 1500 1376 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190557661722
"[1500 1500 1376 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190607191077
"[1500 1500 1376 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190657036625
"[1500 1500 1375 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190706773655
"[1500 1500 1375 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190757037999
"[1500 1500 1378 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190807670323
"[1500 1500 1378 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190857401510
"[1500 1500 1378 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190907949839
"[1500 1500 1378 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620190957292365
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191007380170
"[1500 1500 1382 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191057340486
"[1500 1500 1385 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191107704937
"[1500 1500 1385 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191157308498
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191207373928
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191257061424
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191310202467
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191357152016
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191407252714
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191457058162
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191507506406
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191557754235
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191607026342
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191657184556
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191707522183
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191757052761
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191807315771
"[1500 1500 1414 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191857038821
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191907185839
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620191957074258
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192007094089
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192057718846
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192107590967
"[1500 1500 1427 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192157255652
"[1500 1500 1428 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192207201029
"[1500 1500 1428 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192257596778
"[1500 1500 1431 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192307456713
"[1500 1500 1431 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192357611707
"[1500 1500 1432 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192407603767
"[1500 1500 1432 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192457646489
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192508479922
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192557349000
"[1500 1500 1433 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192607558892
"[1500 1500 1433 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192657238980
"[1500 1500 1435 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192708621523
"[1500 1500 1435 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192757195026
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192807166983
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192857614352
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192908755686
"[1500 1500 1434 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620192957138206
"[1500 1500 1432 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193006975237
"[1500 1500 1432 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193057023617
"[1500 1500 1429 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193106797003
"[1500 1500 1429 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193157142355
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193207196392
"[1500 1500 1426 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193257242463
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193307326692
"[1500 1500 1422 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193357149080
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193407216954
"[1500 1500 1417 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193457312398
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193507430066
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193557178735
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193607028945
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193657125366
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193707707481
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193757077540
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193807207160
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193857213169
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193907695352
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620193957212650
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194007177939
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194057216514
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194107475578
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194157217827
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194207216756
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194257213084
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194307431137
"[1500 1500 1390 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194357169500
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194407257268
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194457086383
"[1500 1500 1387 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194507134297
"[1500 1500 1387 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194557186903
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194607190027
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194657256188
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194707299112
"[1500 1500 1388 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194757269847
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194807284425
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194857155930
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194907579465
"[1500 1500 1389 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620194956992907
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195007100059
"[1500 1500 1391 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195057057279
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195107077674
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195157723072
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195207077969
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195257077450
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195307083025
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195357043818
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195407084742
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195457096393
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195507173215
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195557040599
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195607088683
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195657221581
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195707444540
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195757023186
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741620195807639451
