_channels,timestamp
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010023954243
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010073940054
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010123935454
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010173815184
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010223968535
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010274210223
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010323985649
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010373730458
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010424514624
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010474055228
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010524088611
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010573969457
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010623941482
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010674233670
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010723985996
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010773903904
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010823985497
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010873995941
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010924210343
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622010973961391
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011024122199
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011074949717
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011124737388
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011173858840
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011223967034
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011273824564
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011323988161
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011373719935
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011423971159
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011474027419
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011524670026
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011574301920
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011624063096
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011673975751
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011723889597
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011773873563
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011823931532
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011873983591
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011923975036
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622011973972990
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012024114864
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012073941833
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012124065616
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012173771724
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012224010332
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012273928131
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012323999306
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012374006776
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012423950377
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012473945846
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012523982451
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012574134383
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012624099918
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012674096125
"[1500 1500 1394 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012724126228
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012774154955
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012824142293
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012874212090
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012924009507
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622012974335449
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013024256813
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013074062336
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013124226258
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013174323741
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013224094692
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013273997164
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013323946454
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013374862196
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013423965048
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013474345959
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013524165549
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013574350977
"[1500 1500 1395 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013623902119
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013674010946
"[1500 1500 1396 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013724020624
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013773971036
"[1500 1500 1397 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013823956246
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013874089106
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013924069324
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622013973803904
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014023914277
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014074071374
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014124183218
"[1500 1500 1399 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014174296411
"[1500 1500 1398 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014223984710
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014274168972
"[1500 1500 1400 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014324054358
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014374593944
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014423865553
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014473990567
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014524177554
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014574054562
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014624009242
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014674190118
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014724086749
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014774355418
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014823916233
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014874482416
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014923934400
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622014973975669
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015023904423
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015074064183
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015124157284
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015174361180
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015224041370
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015273949311
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015323856098
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015374184236
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015423974927
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015474077252
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015524062986
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015575163571
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015624054333
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015674027105
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015724068844
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015773992076
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015823976786
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015874059529
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015924045054
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622015974823784
"[1500 1500 1409 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016023870211
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016073909239
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016123991964
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016173979204
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016224115249
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016274178467
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016324123280
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016374220953
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016424120862
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016474060147
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016524145945
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016574100499
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016623849182
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016674039208
"[1500 1500 1412 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016724061160
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016773952272
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016824049462
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016873855244
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016924044788
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622016974087967
"[1500 1500 1410 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017024036133
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017074111359
"[1500 1500 1411 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017124107213
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017174077202
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017224004348
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017274173542
"[1500 1500 1408 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017324195454
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017374047874
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017424022877
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017474059695
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017523987971
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017574049563
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017623896293
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017674086120
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017724031462
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017773958874
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017824066099
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017874168219
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017924212228
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622017974083028
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018023952466
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018073988615
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018124012944
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018174202732
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018224010057
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018274071927
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018324048816
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018374211045
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018424182695
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018474124006
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018524050549
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018574043419
"[1500 1500 1401 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018623936366
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018673970560
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018724078205
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018774049097
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018824162937
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018874030029
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018924062767
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622018974262487
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019023953074
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019073892152
"[1500 1500 1402 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019124610706
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019174251304
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019224212718
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019274006483
"[1500 1500 1404 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019323898615
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019374034364
"[1500 1500 1403 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019423793349
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019473768017
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019523951093
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019574092753
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019623931563
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019674317578
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019724337738
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019774328931
"[1500 1500 1405 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019824053235
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019874221208
"[1500 1500 1406 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019924087983
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622019974157341
"[1500 1500 1407 1500 1500 1500 1500 1500    0    0    0    0    0    0
    0    0    0    0]",1741622020024177104
